,Date,Source Gas/Oil Price Name,Argent Gas/Oil Category,Argent Gas/Oil Price Name,Price EUR/mt,Week of month,Month,Quarter,Price_7,Price_6,Price_5,Price_4,Price_3,Price_2,Price_1,Actual+7,Actual+15,Actual+30
14938,02/06/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,854.0692236,1,6,2,821.2472806,821.2472806,821.2472806,821.2472806,797.6794779,795.86657,831.6183349,948.5500468,1011.225444,1039.222874
14967,03/06/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,854.0692236,1,6,2,821.2472806,821.2472806,821.2472806,797.6794779,795.86657,831.6183349,854.0692236,948.5500468,1011.225444,1085.960411
14996,04/06/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,854.0692236,1,6,2,821.2472806,821.2472806,797.6794779,795.86657,831.6183349,854.0692236,854.0692236,948.5500468,1007.48363,1055.718475
15025,05/06/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,869.0364827,2,6,2,821.2472806,797.6794779,795.86657,831.6183349,854.0692236,854.0692236,854.0692236,968.1945744,1001.870907,1059.384164
15054,06/06/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,893.3582788,2,6,2,797.6794779,795.86657,831.6183349,854.0692236,854.0692236,854.0692236,869.0364827,1000.0,988.7745557,1035.557185
15083,07/06/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,912.0673527,2,6,2,795.86657,831.6183349,854.0692236,854.0692236,854.0692236,869.0364827,893.3582788,985.0327409,960.7109448,1035.557185
15112,08/06/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,907.3900842,2,6,2,831.6183349,854.0692236,854.0692236,854.0692236,869.0364827,893.3582788,912.0673527,995.3227315,946.6791394,1035.557185
15141,09/06/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,948.5500468,2,6,2,854.0692236,854.0692236,854.0692236,869.0364827,893.3582788,912.0673527,907.3900842,1011.225444,946.6791394,1035.557185
15170,10/06/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,948.5500468,2,6,2,854.0692236,854.0692236,869.0364827,893.3582788,912.0673527,907.3900842,948.5500468,1011.225444,946.6791394,1038.306452
15199,11/06/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,948.5500468,2,6,2,854.0692236,869.0364827,893.3582788,912.0673527,907.3900842,948.5500468,948.5500468,1011.225444,971.9363891,1069.464809
15228,12/06/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,968.1945744,3,6,2,869.0364827,893.3582788,912.0673527,907.3900842,948.5500468,948.5500468,948.5500468,1007.48363,969.1300281,1091.458944
15258,13/06/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1000.0,3,6,2,893.3582788,912.0673527,907.3900842,948.5500468,948.5500468,948.5500468,968.1945744,1001.870907,994.3872778,1125.366569
15288,14/06/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,985.0327409,3,6,2,912.0673527,907.3900842,948.5500468,948.5500468,948.5500468,968.1945744,1000.0,988.7745557,1011.225444,1117.118768
15318,15/06/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,995.3227315,3,6,2,907.3900842,948.5500468,948.5500468,948.5500468,968.1945744,1000.0,985.0327409,960.7109448,1060.80449,1117.118768
15348,16/06/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1011.225444,3,6,2,948.5500468,948.5500468,948.5500468,968.1945744,1000.0,985.0327409,995.3227315,946.6791394,1039.222874,1117.118768
15378,17/06/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1011.225444,3,6,2,948.5500468,948.5500468,968.1945744,1000.0,985.0327409,995.3227315,1011.225444,946.6791394,1039.222874,1149.193548
15408,18/06/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1011.225444,3,6,2,948.5500468,968.1945744,1000.0,985.0327409,995.3227315,1011.225444,1011.225444,946.6791394,1085.960411,1209.677419
15438,19/06/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1007.48363,4,6,2,968.1945744,1000.0,985.0327409,995.3227315,1011.225444,1011.225444,1011.225444,971.9363891,1055.718475,1203.262463
15468,20/06/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1001.870907,4,6,2,1000.0,985.0327409,995.3227315,1011.225444,1011.225444,1011.225444,1007.48363,969.1300281,1059.384164,1184.934018
15498,21/06/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,988.7745557,4,6,2,985.0327409,995.3227315,1011.225444,1011.225444,1011.225444,1007.48363,1001.870907,994.3872778,1035.557185,1135.447214
15528,22/06/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,960.7109448,4,6,2,995.3227315,1011.225444,1011.225444,1011.225444,1007.48363,1001.870907,988.7745557,1011.225444,1035.557185,1135.447214
15558,23/06/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,946.6791394,4,6,2,1011.225444,1011.225444,1011.225444,1007.48363,1001.870907,988.7745557,960.7109448,1060.80449,1035.557185,1135.447214
15588,24/06/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,946.6791394,4,6,2,1011.225444,1011.225444,1007.48363,1001.870907,988.7745557,960.7109448,946.6791394,1039.222874,1035.557185,1157.441349
15618,25/06/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,946.6791394,4,6,2,1011.225444,1007.48363,1001.870907,988.7745557,960.7109448,946.6791394,946.6791394,1039.222874,1038.306452,1174.853372
15648,26/06/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,971.9363891,5,6,2,1007.48363,1001.870907,988.7745557,960.7109448,946.6791394,946.6791394,946.6791394,1085.960411,1069.464809,1201.429619
15678,27/06/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,969.1300281,5,6,2,1001.870907,988.7745557,960.7109448,946.6791394,946.6791394,946.6791394,971.9363891,1055.718475,1091.458944,1182.184751
15708,28/06/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,994.3872778,5,6,2,988.7745557,960.7109448,946.6791394,946.6791394,946.6791394,971.9363891,969.1300281,1059.384164,1125.366569,1148.277126
15738,29/06/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1011.225444,5,6,2,960.7109448,946.6791394,946.6791394,946.6791394,971.9363891,969.1300281,994.3872778,1035.557185,1117.118768,1148.277126
15768,30/06/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1060.80449,5,6,2,946.6791394,946.6791394,946.6791394,971.9363891,969.1300281,994.3872778,1011.225444,1035.557185,1117.118768,1148.277126
15798,01/07/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1039.222874,1,7,3,946.6791394,946.6791394,971.9363891,969.1300281,994.3872778,1011.225444,1060.80449,1035.557185,1117.118768,1161.107038
15828,02/07/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1039.222874,1,7,3,946.6791394,971.9363891,969.1300281,994.3872778,1011.225444,1060.80449,1039.222874,1035.557185,1149.193548,1151.013729
15858,03/07/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1085.960411,2,7,3,971.9363891,969.1300281,994.3872778,1011.225444,1060.80449,1039.222874,1039.222874,1038.306452,1209.677419,1084.644059
15888,04/07/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1055.718475,2,7,3,969.1300281,994.3872778,1011.225444,1060.80449,1039.222874,1039.222874,1085.960411,1069.464809,1203.262463,1084.644059
15918,05/07/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1059.384164,2,7,3,994.3872778,1011.225444,1060.80449,1039.222874,1039.222874,1085.960411,1055.718475,1091.458944,1184.934018,1073.733976
15948,06/07/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1035.557185,2,7,3,1011.225444,1060.80449,1039.222874,1039.222874,1085.960411,1055.718475,1059.384164,1125.366569,1135.447214,1073.733976
15978,07/07/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1035.557185,2,7,3,1060.80449,1039.222874,1039.222874,1085.960411,1055.718475,1059.384164,1035.557185,1117.118768,1135.447214,1073.733976
16008,08/07/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1035.557185,2,7,3,1039.222874,1039.222874,1085.960411,1055.718475,1059.384164,1035.557185,1035.557185,1117.118768,1135.447214,1079.189017
16038,09/07/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1035.557185,2,7,3,1039.222874,1085.960411,1055.718475,1059.384164,1035.557185,1035.557185,1035.557185,1117.118768,1157.441349,1080.098191
16068,10/07/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1038.306452,3,7,3,1085.960411,1055.718475,1059.384164,1035.557185,1035.557185,1035.557185,1035.557185,1149.193548,1174.853372,1084.644059
16098,11/07/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1069.464809,3,7,3,1055.718475,1059.384164,1035.557185,1035.557185,1035.557185,1035.557185,1038.306452,1209.677419,1201.429619,1065.551414
16128,12/07/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1091.458944,3,7,3,1059.384164,1035.557185,1035.557185,1035.557185,1035.557185,1038.306452,1069.464809,1203.262463,1182.184751,1063.733067
16158,13/07/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1125.366569,3,7,3,1035.557185,1035.557185,1035.557185,1035.557185,1038.306452,1069.464809,1091.458944,1184.934018,1148.277126,1063.733067
16188,14/07/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1117.118768,3,7,3,1035.557185,1035.557185,1035.557185,1038.306452,1069.464809,1091.458944,1125.366569,1135.447214,1148.277126,1063.733067
16218,15/07/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1117.118768,3,7,3,1035.557185,1035.557185,1038.306452,1069.464809,1091.458944,1125.366569,1117.118768,1135.447214,1148.277126,1054.641331
16248,16/07/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1117.118768,3,7,3,1035.557185,1038.306452,1069.464809,1091.458944,1125.366569,1117.118768,1117.118768,1135.447214,1161.107038,1070.097282
16278,17/07/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1149.193548,4,7,3,1038.306452,1069.464809,1091.458944,1125.366569,1117.118768,1117.118768,1117.118768,1157.441349,1151.013729,1084.644059
16308,18/07/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1209.677419,4,7,3,1069.464809,1091.458944,1125.366569,1117.118768,1117.118768,1117.118768,1149.193548,1174.853372,1084.644059,1130.102737
16338,19/07/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1203.262463,4,7,3,1091.458944,1125.366569,1117.118768,1117.118768,1117.118768,1149.193548,1209.677419,1201.429619,1084.644059,1164.651332
16368,20/07/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1184.934018,4,7,3,1125.366569,1117.118768,1117.118768,1117.118768,1149.193548,1209.677419,1203.262463,1182.184751,1073.733976,1164.651332
16398,21/07/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1135.447214,4,7,3,1117.118768,1117.118768,1117.118768,1149.193548,1209.677419,1203.262463,1184.934018,1148.277126,1073.733976,1164.651332
16428,22/07/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1135.447214,4,7,3,1117.118768,1117.118768,1149.193548,1209.677419,1203.262463,1184.934018,1135.447214,1148.277126,1073.733976,1138.285299
16458,23/07/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1135.447214,4,7,3,1117.118768,1149.193548,1209.677419,1203.262463,1184.934018,1135.447214,1135.447214,1148.277126,1079.189017,1127.375216
16488,24/07/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1157.441349,5,7,3,1149.193548,1209.677419,1203.262463,1184.934018,1135.447214,1135.447214,1135.447214,1161.107038,1080.098191,1115.55596
16518,25/07/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1174.853372,5,7,3,1209.677419,1203.262463,1184.934018,1135.447214,1135.447214,1135.447214,1157.441349,1151.013729,1084.644059,1129.193563
16548,26/07/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1201.429619,5,7,3,1203.262463,1184.934018,1135.447214,1135.447214,1135.447214,1157.441349,1174.853372,1084.644059,1065.551414,1167.378853
16578,27/07/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1182.184751,5,7,3,1184.934018,1135.447214,1135.447214,1135.447214,1157.441349,1174.853372,1201.429619,1084.644059,1063.733067,1167.378853
16608,28/07/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1148.277126,5,7,3,1135.447214,1135.447214,1135.447214,1157.441349,1174.853372,1201.429619,1182.184751,1073.733976,1063.733067,1167.378853
16638,29/07/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1148.277126,5,7,3,1135.447214,1135.447214,1157.441349,1174.853372,1201.429619,1182.184751,1148.277126,1073.733976,1063.733067,1167.378853
16668,30/07/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1148.277126,5,7,3,1135.447214,1157.441349,1174.853372,1201.429619,1182.184751,1148.277126,1148.277126,1073.733976,1054.641331,1166.469679
16698,31/07/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1161.107038,6,7,3,1157.441349,1174.853372,1201.429619,1182.184751,1148.277126,1148.277126,1148.277126,1079.189017,1070.097282,1149.195381
16728,01/08/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1151.013729,1,8,3,1174.853372,1201.429619,1182.184751,1148.277126,1148.277126,1148.277126,1161.107038,1080.098191,1084.644059,1160.105464
16758,02/08/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1084.644059,1,8,3,1201.429619,1182.184751,1148.277126,1148.277126,1148.277126,1161.107038,1151.013729,1084.644059,1130.102737,1174.029328
16788,03/08/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1084.644059,1,8,3,1182.184751,1148.277126,1148.277126,1148.277126,1161.107038,1151.013729,1084.644059,1065.551414,1164.651332,1174.029328
16818,04/08/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1073.733976,1,8,3,1148.277126,1148.277126,1148.277126,1161.107038,1151.013729,1084.644059,1084.644059,1063.733067,1164.651332,1174.029328
16848,05/08/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1073.733976,1,8,3,1148.277126,1148.277126,1161.107038,1151.013729,1084.644059,1084.644059,1073.733976,1063.733067,1164.651332,1167.57355
16878,06/08/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1073.733976,1,8,3,1148.277126,1161.107038,1151.013729,1084.644059,1084.644059,1073.733976,1073.733976,1063.733067,1138.285299,1170.340312
16908,07/08/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1079.189017,2,8,3,1161.107038,1151.013729,1084.644059,1084.644059,1073.733976,1073.733976,1073.733976,1054.641331,1127.375216,1150.050724
16938,08/08/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1080.098191,2,8,3,1151.013729,1084.644059,1084.644059,1073.733976,1073.733976,1073.733976,1079.189017,1070.097282,1115.55596,1171.262566
16968,09/08/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1084.644059,2,8,3,1084.644059,1084.644059,1073.733976,1073.733976,1073.733976,1079.189017,1080.098191,1084.644059,1129.193563,1116.84958
16998,10/08/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1065.551414,2,8,3,1084.644059,1073.733976,1073.733976,1073.733976,1079.189017,1080.098191,1084.644059,1130.102737,1167.378853,1116.84958
17028,11/08/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1063.733067,2,8,3,1073.733976,1073.733976,1073.733976,1079.189017,1080.098191,1084.644059,1065.551414,1164.651332,1167.378853,1116.84958
17058,12/08/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1063.733067,2,8,3,1073.733976,1073.733976,1079.189017,1080.098191,1084.644059,1065.551414,1063.733067,1164.651332,1167.378853,1097.482247
17088,13/08/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1063.733067,2,8,3,1073.733976,1079.189017,1080.098191,1084.644059,1065.551414,1063.733067,1063.733067,1164.651332,1167.378853,1091.948723
17118,14/08/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1054.641331,3,8,3,1079.189017,1080.098191,1084.644059,1065.551414,1063.733067,1063.733067,1063.733067,1138.285299,1166.469679,1102.093517
17148,15/08/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1070.097282,3,8,3,1080.098191,1084.644059,1065.551414,1063.733067,1063.733067,1063.733067,1054.641331,1127.375216,1149.195381,1114.082818
17178,16/08/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1084.644059,3,8,3,1084.644059,1065.551414,1063.733067,1063.733067,1063.733067,1054.641331,1070.097282,1115.55596,1160.105464,1099.326755
17208,17/08/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1130.102737,3,8,3,1065.551414,1063.733067,1063.733067,1063.733067,1054.641331,1070.097282,1084.644059,1129.193563,1174.029328,1099.326755
17238,18/08/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1164.651332,3,8,3,1063.733067,1063.733067,1063.733067,1054.641331,1070.097282,1084.644059,1130.102737,1167.378853,1174.029328,1099.326755
17268,19/08/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1164.651332,3,8,3,1063.733067,1063.733067,1054.641331,1070.097282,1084.644059,1130.102737,1164.651332,1167.378853,1174.029328,1070.736881
17298,20/08/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1164.651332,3,8,3,1063.733067,1054.641331,1070.097282,1084.644059,1130.102737,1164.651332,1164.651332,1167.378853,1167.57355,1096.559993
17328,21/08/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1138.285299,4,8,3,1054.641331,1070.097282,1084.644059,1130.102737,1164.651332,1164.651332,1164.651332,1167.378853,1170.340312,1074.425897
17358,22/08/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1127.375216,4,8,3,1070.097282,1084.644059,1130.102737,1164.651332,1164.651332,1164.651332,1138.285299,1166.469679,1150.050724,1087.337453
17388,23/08/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1115.55596,4,8,3,1084.644059,1130.102737,1164.651332,1164.651332,1164.651332,1138.285299,1127.375216,1149.195381,1171.262566,1081.803929
17418,24/08/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1129.193563,4,8,3,1130.102737,1164.651332,1164.651332,1164.651332,1138.285299,1127.375216,1115.55596,1160.105464,1116.84958,1081.803929
17448,25/08/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1167.378853,4,8,3,1164.651332,1164.651332,1164.651332,1138.285299,1127.375216,1115.55596,1129.193563,1174.029328,1116.84958,1081.803929
17478,26/08/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1167.378853,4,8,3,1164.651332,1164.651332,1138.285299,1127.375216,1115.55596,1129.193563,1167.378853,1174.029328,1116.84958,1074.425897
17508,27/08/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1167.378853,4,8,3,1164.651332,1138.285299,1127.375216,1115.55596,1129.193563,1167.378853,1167.378853,1174.029328,1097.482247,1071.659135
17538,28/08/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1167.378853,5,8,3,1138.285299,1127.375216,1115.55596,1129.193563,1167.378853,1167.378853,1167.378853,1167.57355,1091.948723,1092.870977
17568,29/08/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1166.469679,5,8,3,1127.375216,1115.55596,1129.193563,1167.378853,1167.378853,1167.378853,1167.378853,1170.340312,1102.093517,1100.249009
17598,30/08/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1149.195381,5,8,3,1115.55596,1129.193563,1167.378853,1167.378853,1167.378853,1167.378853,1166.469679,1150.050724,1114.082818,1108.549294
17628,31/08/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1160.105464,5,8,3,1129.193563,1167.378853,1167.378853,1167.378853,1167.378853,1166.469679,1149.195381,1171.262566,1099.326755,1108.549294
17658,01/09/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1174.029328,1,9,3,1167.378853,1167.378853,1167.378853,1167.378853,1166.469679,1149.195381,1160.105464,1116.84958,1099.326755,1136.320666
17688,02/09/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1174.029328,1,9,3,1167.378853,1167.378853,1167.378853,1166.469679,1149.195381,1160.105464,1174.029328,1116.84958,1099.326755,1107.959917
17718,03/09/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1174.029328,1,9,3,1167.378853,1167.378853,1166.469679,1149.195381,1160.105464,1174.029328,1174.029328,1116.84958,1070.736881,1110.795992
17748,04/09/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1167.57355,2,9,3,1167.378853,1166.469679,1149.195381,1160.105464,1174.029328,1174.029328,1174.029328,1097.482247,1096.559993,1106.0692
17778,05/09/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1170.340312,2,9,3,1166.469679,1149.195381,1160.105464,1174.029328,1174.029328,1174.029328,1167.57355,1091.948723,1074.425897,1126.867083
17808,06/09/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1150.050724,2,9,3,1149.195381,1160.105464,1174.029328,1174.029328,1174.029328,1167.57355,1170.340312,1102.093517,1087.337453,1097.560976
17838,07/09/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1171.262566,2,9,3,1160.105464,1174.029328,1174.029328,1174.029328,1167.57355,1170.340312,1150.050724,1114.082818,1081.803929,1097.560976
17868,08/09/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1116.84958,2,9,3,1174.029328,1174.029328,1174.029328,1167.57355,1170.340312,1150.050724,1171.262566,1099.326755,1081.803929,1097.560976
17898,09/09/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1116.84958,2,9,3,1174.029328,1174.029328,1167.57355,1170.340312,1150.050724,1171.262566,1116.84958,1099.326755,1081.803929,1071.090943
17928,10/09/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1116.84958,2,9,3,1174.029328,1167.57355,1170.340312,1150.050724,1171.262566,1116.84958,1116.84958,1099.326755,1074.425897,1046.511628
17958,11/09/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1097.482247,3,9,3,1167.57355,1170.340312,1150.050724,1171.262566,1116.84958,1116.84958,1116.84958,1070.736881,1071.659135,1023.823029
17988,12/09/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1091.948723,3,9,3,1170.340312,1150.050724,1171.262566,1116.84958,1116.84958,1116.84958,1097.482247,1096.559993,1092.870977,1034.22197
18018,13/09/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1102.093517,3,9,3,1150.050724,1171.262566,1116.84958,1116.84958,1116.84958,1097.482247,1091.948723,1074.425897,1100.249009,1049.347703
