Date,Source Gas/Oil Price Name,Argent Gas/Oil Category,Argent Gas/Oil Price Name,Price EUR/mt
12/08/2022,RED SAF (sustainable aviation fuel) fob ARA range USD/t_midpoint,,,3530.57
12/08/2022,Soybean oil Argentina waterborne fob upriver USD/t month_midpoint,,,1464.535
12/08/2022,Soybean oil Argentina waterborne fob upriver USD/t month_midpoint_calc,Feedstocks,SBO fob Argentina,1366.135029
12/08/2022,Tallow (categories 1 & 2) fca northwest Europe EUR/t_midpoint,Feedstocks,Tallow Cat 1&2,1270
12/08/2022,UCO (used cooking oil) cif ARA USD/t_midpoint,Feedstocks,UCO cif ARA,1467.710372
12/08/2022,UCO (used cooking oil) fob ARA_midpoint,Feedstocks,UCO fob ARA,1497.064579
12/08/2022,UCO (used cooking oil) fob China_midpoint,Feedstocks,UCO fob China,1120.35225
12/08/2022,UCO (used cooking oil) RED bulk China fob_midpoint,Feedstocks,UCO bulk fob China,1257.338552
13/08/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1834.637965
13/08/2022,Biodiesel Palm OME RED ARA range barge fob_midpoint,Biodiesel,PME fob ARA,1815.068493
13/08/2022,Biodiesel Rapeseed OME RED ARA range barge fob_midpoint,Biodiesel,RME fob ARA,2504.892368
13/08/2022,Biodiesel SME Argentina waterborne fob upriver_midpoint,Biodiesel,SME fob Argentina,1783.478474
13/08/2022,Biodiesel tallow OME RED ARA range barge fob_midpoint,Biodiesel,TME fob ARA,2245.841487
13/08/2022,Biodiesel UCOME (used cooking oil) RED ARA range barge fob_midpoint,Biodiesel,UCOME fob ARA,2294.765166
13/08/2022,Biodiesel UCOME (used cooking oil) RED bulk China fob_midpoint,Biodiesel,UCOME bulk fob China,1590.019569
13/08/2022,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_diff high,Feedstock Diff,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo prompt diff high,-36.67318982
13/08/2022,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_diff low,Feedstock Diff,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo prompt diff low,-97.07436399
13/08/2022,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_high low avg,,,-68.345
13/08/2022,D-AAWGJ00,Biodiesel,SME fob ARA,2059.197652
13/08/2022,D-AAYWT00,MGO,MGO 0.1%,1017.367906
13/08/2022,Freight PME Malaysia - ARA 3-5kt_midpoint,Biodiesel,PME fob MY,227.9843444
13/08/2022,Gasoil NWE 7-28 day swaps_settlement,Biodiesel,Gasoil,1022.749511
13/08/2022,HVO (hydrotreated vegetable oil) fob ARA range (Class I) USD/t_midpoint,HVO & SAF,HVO (class I) fob ARA,2431.418787
13/08/2022,HVO (hydrotreated vegetable oil) fob ARA range (Class II) USD/t_midpoint,HVO & SAF,HVO (class II) fob ARA,3108.825832
13/08/2022,HVO (hydrotreated vegetable oil) fob ARA range (Class III) USD/t_midpoint,HVO & SAF,HVO (class III) fob ARA,2713.679061
13/08/2022,Palm oil futures Bursa Malaysia month_settlement,Feedstocks,Palm Oil futures,974.0900196
13/08/2022,Palm oil mill effluent (POME) oil RED ARA cif_midpoint,Feedstocks,POME cif ARA,1164.383562
13/08/2022,Palm oil mill effluent (POME) oil RED Malaysia/Indonesia fob_midpoint,,,895
13/08/2022,Rapeseed oil fob Dutch Mill RSO_midpoint,Feedstocks,RSO fob Dutch Mill,1641
13/08/2022,RED SAF (sustainable aviation fuel) fob ARA range USD/t_midpoint,,,3530.57
13/08/2022,Soybean oil Argentina waterborne fob upriver USD/t month_midpoint,,,1464.535
13/08/2022,Soybean oil Argentina waterborne fob upriver USD/t month_midpoint_calc,Feedstocks,SBO fob Argentina,1366.135029
13/08/2022,Tallow (categories 1 & 2) fca northwest Europe EUR/t_midpoint,Feedstocks,Tallow Cat 1&2,1270
13/08/2022,UCO (used cooking oil) cif ARA USD/t_midpoint,Feedstocks,UCO cif ARA,1467.710372
13/08/2022,UCO (used cooking oil) fob ARA_midpoint,Feedstocks,UCO fob ARA,1497.064579
13/08/2022,UCO (used cooking oil) fob China_midpoint,Feedstocks,UCO fob China,1120.35225
13/08/2022,UCO (used cooking oil) RED bulk China fob_midpoint,Feedstocks,UCO bulk fob China,1257.338552
14/08/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1834.637965
14/08/2022,Biodiesel Palm OME RED ARA range barge fob_midpoint,Biodiesel,PME fob ARA,1815.068493
14/08/2022,Biodiesel Rapeseed OME RED ARA range barge fob_midpoint,Biodiesel,RME fob ARA,2504.892368
14/08/2022,Biodiesel SME Argentina waterborne fob upriver_midpoint,Biodiesel,SME fob Argentina,1783.478474
14/08/2022,Biodiesel tallow OME RED ARA range barge fob_midpoint,Biodiesel,TME fob ARA,2245.841487
14/08/2022,Biodiesel UCOME (used cooking oil) RED ARA range barge fob_midpoint,Biodiesel,UCOME fob ARA,2294.765166
14/08/2022,Biodiesel UCOME (used cooking oil) RED bulk China fob_midpoint,Biodiesel,UCOME bulk fob China,1590.019569
14/08/2022,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_diff high,Feedstock Diff,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo prompt diff high,-36.67318982
14/08/2022,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_diff low,Feedstock Diff,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo prompt diff low,-97.07436399
14/08/2022,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_high low avg,,,-68.345
14/08/2022,D-AAWGJ00,Biodiesel,SME fob ARA,2059.197652
14/08/2022,D-AAYWT00,MGO,MGO 0.1%,1017.367906
14/08/2022,Freight PME Malaysia - ARA 3-5kt_midpoint,Biodiesel,PME fob MY,227.9843444
14/08/2022,Gasoil NWE 7-28 day swaps_settlement,Biodiesel,Gasoil,1022.749511
14/08/2022,HVO (hydrotreated vegetable oil) fob ARA range (Class I) USD/t_midpoint,HVO & SAF,HVO (class I) fob ARA,2431.418787
14/08/2022,HVO (hydrotreated vegetable oil) fob ARA range (Class II) USD/t_midpoint,HVO & SAF,HVO (class II) fob ARA,3108.825832
14/08/2022,HVO (hydrotreated vegetable oil) fob ARA range (Class III) USD/t_midpoint,HVO & SAF,HVO (class III) fob ARA,2713.679061
14/08/2022,Palm oil futures Bursa Malaysia month_settlement,Feedstocks,Palm Oil futures,974.0900196
14/08/2022,Palm oil mill effluent (POME) oil RED ARA cif_midpoint,Feedstocks,POME cif ARA,1164.383562
14/08/2022,Palm oil mill effluent (POME) oil RED Malaysia/Indonesia fob_midpoint,,,895
14/08/2022,Rapeseed oil fob Dutch Mill RSO_midpoint,Feedstocks,RSO fob Dutch Mill,1641
14/08/2022,RED SAF (sustainable aviation fuel) fob ARA range USD/t_midpoint,,,3530.57
14/08/2022,Soybean oil Argentina waterborne fob upriver USD/t month_midpoint,,,1464.535
14/08/2022,Soybean oil Argentina waterborne fob upriver USD/t month_midpoint_calc,Feedstocks,SBO fob Argentina,1366.135029
14/08/2022,Tallow (categories 1 & 2) fca northwest Europe EUR/t_midpoint,Feedstocks,Tallow Cat 1&2,1270
14/08/2022,UCO (used cooking oil) cif ARA USD/t_midpoint,Feedstocks,UCO cif ARA,1467.710372
14/08/2022,UCO (used cooking oil) fob ARA_midpoint,Feedstocks,UCO fob ARA,1497.064579
14/08/2022,UCO (used cooking oil) fob China_midpoint,Feedstocks,UCO fob China,1120.35225
14/08/2022,UCO (used cooking oil) RED bulk China fob_midpoint,Feedstocks,UCO bulk fob China,1257.338552
15/08/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1816.046967
15/08/2022,Biodiesel Palm OME RED ARA range barge fob_midpoint,Biodiesel,PME fob ARA,1796.477495
15/08/2022,Biodiesel Rapeseed OME RED ARA range barge fob_midpoint,Biodiesel,RME fob ARA,2562.622309
15/08/2022,Biodiesel SME Argentina waterborne fob upriver_midpoint,Biodiesel,SME fob Argentina,1783.478474
15/08/2022,Biodiesel tallow OME RED ARA range barge fob_midpoint,Biodiesel,TME fob ARA,2241.731898
15/08/2022,Biodiesel UCOME (used cooking oil) RED ARA range barge fob_midpoint,Biodiesel,UCOME fob ARA,2290.655577
15/08/2022,Biodiesel UCOME (used cooking oil) RED bulk China fob_midpoint,Biodiesel,UCOME bulk fob China,1590.019569
15/08/2022,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_diff high,Feedstock Diff,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo prompt diff high,-36.67318982
15/08/2022,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_diff low,Feedstock Diff,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo prompt diff low,-97.07436399
15/08/2022,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_high low avg,,,-68.345
15/08/2022,D-AAWGJ00,Biodiesel,SME fob ARA,2061.154599
15/08/2022,D-AAYWT00,MGO,MGO 0.1%,993.3953033
15/08/2022,Freight PME Malaysia - ARA 3-5kt_midpoint,Biodiesel,PME fob MY,227.9843444
15/08/2022,Gasoil NWE 7-28 day swaps_settlement,Biodiesel,Gasoil,999.0704501
15/08/2022,HVO (hydrotreated vegetable oil) fob ARA range (Class I) USD/t_midpoint,HVO & SAF,HVO (class I) fob ARA,2405.772994
15/08/2022,HVO (hydrotreated vegetable oil) fob ARA range (Class II) USD/t_midpoint,HVO & SAF,HVO (class II) fob ARA,3083.180039
15/08/2022,HVO (hydrotreated vegetable oil) fob ARA range (Class III) USD/t_midpoint,HVO & SAF,HVO (class III) fob ARA,2688.033268
15/08/2022,Palm oil futures Bursa Malaysia month_settlement,Feedstocks,Palm Oil futures,922.6614481
15/08/2022,Palm oil mill effluent (POME) oil RED ARA cif_midpoint,Feedstocks,POME cif ARA,1203.522505
15/08/2022,Palm oil mill effluent (POME) oil RED Malaysia/Indonesia fob_midpoint,,,895
15/08/2022,Rapeseed oil fob Dutch Mill RSO_midpoint,Feedstocks,RSO fob Dutch Mill,1605.5
15/08/2022,RED SAF (sustainable aviation fuel) fob ARA range USD/t_midpoint,,,3503.67
15/08/2022,Soybean oil Argentina waterborne fob upriver USD/t month_midpoint,,,1431.68
15/08/2022,Soybean oil Argentina waterborne fob upriver USD/t month_midpoint_calc,Feedstocks,SBO fob Argentina,1333.98728
15/08/2022,Tallow (categories 1 & 2) fca northwest Europe EUR/t_midpoint,Feedstocks,Tallow Cat 1&2,1270
15/08/2022,UCO (used cooking oil) cif ARA USD/t_midpoint,Feedstocks,UCO cif ARA,1448.1409
15/08/2022,UCO (used cooking oil) fob ARA_midpoint,Feedstocks,UCO fob ARA,1497.064579
15/08/2022,UCO (used cooking oil) fob China_midpoint,Feedstocks,UCO fob China,1120.35225
15/08/2022,UCO (used cooking oil) RED bulk China fob_midpoint,Feedstocks,UCO bulk fob China,1272.015656
16/08/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1810.176125
16/08/2022,Biodiesel Palm OME RED ARA range barge fob_midpoint,Biodiesel,PME fob ARA,1790.606654
16/08/2022,Biodiesel Rapeseed OME RED ARA range barge fob_midpoint,Biodiesel,RME fob ARA,2517.612524
16/08/2022,Biodiesel SME Argentina waterborne fob upriver_midpoint,Biodiesel,SME fob Argentina,1768.786693
16/08/2022,Biodiesel tallow OME RED ARA range barge fob_midpoint,Biodiesel,TME fob ARA,2235.518591
16/08/2022,Biodiesel UCOME (used cooking oil) RED ARA range barge fob_midpoint,Biodiesel,UCOME fob ARA,2284.44227
16/08/2022,Biodiesel UCOME (used cooking oil) RED bulk China fob_midpoint,Biodiesel,UCOME bulk fob China,1590.019569
16/08/2022,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_diff high,Feedstock Diff,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo prompt diff high,-53.9334638
16/08/2022,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_diff low,Feedstock Diff,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo prompt diff low,-150.9980431
16/08/2022,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_high low avg,,,-104.72
16/08/2022,D-AAWGJ00,Biodiesel,SME fob ARA,2056.996086
16/08/2022,D-AAYWT00,MGO,MGO 0.1%,990.9491194
16/08/2022,Freight PME Malaysia - ARA 3-5kt_midpoint,Biodiesel,PME fob MY,227.9843444
16/08/2022,Gasoil NWE 7-28 day swaps_settlement,Biodiesel,Gasoil,994.2563601
16/08/2022,HVO (hydrotreated vegetable oil) fob ARA range (Class I) USD/t_midpoint,HVO & SAF,HVO (class I) fob ARA,2400.55773
16/08/2022,HVO (hydrotreated vegetable oil) fob ARA range (Class II) USD/t_midpoint,HVO & SAF,HVO (class II) fob ARA,3077.964775
16/08/2022,HVO (hydrotreated vegetable oil) fob ARA range (Class III) USD/t_midpoint,HVO & SAF,HVO (class III) fob ARA,2682.818004
16/08/2022,Palm oil futures Bursa Malaysia month_settlement,Feedstocks,Palm Oil futures,918.3561644
16/08/2022,Palm oil mill effluent (POME) oil RED ARA cif_midpoint,Feedstocks,POME cif ARA,1174.168297
16/08/2022,Palm oil mill effluent (POME) oil RED Malaysia/Indonesia fob_midpoint,,,895
16/08/2022,Rapeseed oil fob Dutch Mill RSO_midpoint,Feedstocks,RSO fob Dutch Mill,1590.5
16/08/2022,RED SAF (sustainable aviation fuel) fob ARA range USD/t_midpoint,,,3498.2
16/08/2022,Soybean oil Argentina waterborne fob upriver USD/t month_midpoint,,,1350.77
16/08/2022,Soybean oil Argentina waterborne fob upriver USD/t month_midpoint_calc,Feedstocks,SBO fob Argentina,1219.227006
16/08/2022,Tallow (categories 1 & 2) fca northwest Europe EUR/t_midpoint,Feedstocks,Tallow Cat 1&2,1270
16/08/2022,UCO (used cooking oil) cif ARA USD/t_midpoint,Feedstocks,UCO cif ARA,1448.1409
16/08/2022,UCO (used cooking oil) fob ARA_midpoint,Feedstocks,UCO fob ARA,1497.064579
16/08/2022,UCO (used cooking oil) fob China_midpoint,Feedstocks,UCO fob China,1120.35225
16/08/2022,UCO (used cooking oil) RED bulk China fob_midpoint,Feedstocks,UCO bulk fob China,1272.015656
17/08/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1828.767123
17/08/2022,Biodiesel Palm OME RED ARA range barge fob_midpoint,Biodiesel,PME fob ARA,1809.197652
17/08/2022,Biodiesel Rapeseed OME RED ARA range barge fob_midpoint,Biodiesel,RME fob ARA,2548.923679
17/08/2022,Biodiesel SME Argentina waterborne fob upriver_midpoint,Biodiesel,SME fob Argentina,1766.771037
17/08/2022,Biodiesel tallow OME RED ARA range barge fob_midpoint,Biodiesel,TME fob ARA,2257.60274
17/08/2022,Biodiesel UCOME (used cooking oil) RED ARA range barge fob_midpoint,Biodiesel,UCOME fob ARA,2306.526419
17/08/2022,Biodiesel UCOME (used cooking oil) RED bulk China fob_midpoint,Biodiesel,UCOME bulk fob China,1614.481409
17/08/2022,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_diff high,Feedstock Diff,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo prompt diff high,-47.45596869
17/08/2022,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_diff low,Feedstock Diff,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo prompt diff low,-144.5303327
17/08/2022,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_high low avg,,,-98.105
17/08/2022,D-AAWGJ00,Biodiesel,SME fob ARA,2075.831703
17/08/2022,D-AAYWT00,MGO,MGO 0.1%,1014.187867
17/08/2022,Freight PME Malaysia - ARA 3-5kt_midpoint,Biodiesel,PME fob MY,227.9843444
17/08/2022,Gasoil NWE 7-28 day swaps_settlement,Biodiesel,Gasoil,1016.340509
17/08/2022,HVO (hydrotreated vegetable oil) fob ARA range (Class I) USD/t_midpoint,HVO & SAF,HVO (class I) fob ARA,2424.481409
17/08/2022,HVO (hydrotreated vegetable oil) fob ARA range (Class II) USD/t_midpoint,HVO & SAF,HVO (class II) fob ARA,3101.888454
17/08/2022,HVO (hydrotreated vegetable oil) fob ARA range (Class III) USD/t_midpoint,HVO & SAF,HVO (class III) fob ARA,2706.741683
17/08/2022,Palm oil futures Bursa Malaysia month_settlement,Feedstocks,Palm Oil futures,917.0939335
17/08/2022,Palm oil mill effluent (POME) oil RED ARA cif_midpoint,Feedstocks,POME cif ARA,1203.522505
17/08/2022,Palm oil mill effluent (POME) oil RED Malaysia/Indonesia fob_midpoint,,,875
17/08/2022,Rapeseed oil fob Dutch Mill RSO_midpoint,Feedstocks,RSO fob Dutch Mill,1571.5
17/08/2022,RED SAF (sustainable aviation fuel) fob ARA range USD/t_midpoint,,,3523.29
17/08/2022,Soybean oil Argentina waterborne fob upriver USD/t month_midpoint,,,1340.85
17/08/2022,Soybean oil Argentina waterborne fob upriver USD/t month_midpoint_calc,Feedstocks,SBO fob Argentina,1215.993151
17/08/2022,Tallow (categories 1 & 2) fca northwest Europe EUR/t_midpoint,Feedstocks,Tallow Cat 1&2,1270
17/08/2022,UCO (used cooking oil) cif ARA USD/t_midpoint,Feedstocks,UCO cif ARA,1428.571429
17/08/2022,UCO (used cooking oil) fob ARA_midpoint,Feedstocks,UCO fob ARA,1497.064579
17/08/2022,UCO (used cooking oil) fob China_midpoint,Feedstocks,UCO fob China,1125.244618
17/08/2022,UCO (used cooking oil) RED bulk China fob_midpoint,Feedstocks,UCO bulk fob China,1272.015656
18/08/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1835.616438
18/08/2022,Biodiesel Palm OME RED ARA range barge fob_midpoint,Biodiesel,PME fob ARA,1816.046967
18/08/2022,Biodiesel Rapeseed OME RED ARA range barge fob_midpoint,Biodiesel,RME fob ARA,2452.054795
18/08/2022,Biodiesel SME Argentina waterborne fob upriver_midpoint,Biodiesel,SME fob Argentina,1757.984344
18/08/2022,Biodiesel tallow OME RED ARA range barge fob_midpoint,Biodiesel,TME fob ARA,2206.966732
18/08/2022,Biodiesel UCOME (used cooking oil) RED ARA range barge fob_midpoint,Biodiesel,UCOME fob ARA,2255.890411
18/08/2022,Biodiesel UCOME (used cooking oil) RED bulk China fob_midpoint,Biodiesel,UCOME bulk fob China,1614.481409
18/08/2022,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_diff high,Feedstock Diff,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo prompt diff high,-90.59686888
18/08/2022,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_diff low,Feedstock Diff,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo prompt diff low,-133.7475538
18/08/2022,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_high low avg,,,-114.64
18/08/2022,D-AAWGJ00,Biodiesel,SME fob ARA,2057.97456
18/08/2022,D-AAYWT00,MGO,MGO 0.1%,1044.765166
18/08/2022,Freight PME Malaysia - ARA 3-5kt_midpoint,Biodiesel,PME fob MY,227.9843444
18/08/2022,Gasoil NWE 7-28 day swaps_settlement,Biodiesel,Gasoil,1047.475538
18/08/2022,HVO (hydrotreated vegetable oil) fob ARA range (Class I) USD/t_midpoint,HVO & SAF,HVO (class I) fob ARA,2458.209393
18/08/2022,HVO (hydrotreated vegetable oil) fob ARA range (Class II) USD/t_midpoint,HVO & SAF,HVO (class II) fob ARA,3135.616438
18/08/2022,HVO (hydrotreated vegetable oil) fob ARA range (Class III) USD/t_midpoint,HVO & SAF,HVO (class III) fob ARA,2740.469667
18/08/2022,Palm oil futures Bursa Malaysia month_settlement,Feedstocks,Palm Oil futures,888.5518591
18/08/2022,Palm oil mill effluent (POME) oil RED ARA cif_midpoint,Feedstocks,POME cif ARA,1203.522505
18/08/2022,Palm oil mill effluent (POME) oil RED Malaysia/Indonesia fob_midpoint,,,875
18/08/2022,Rapeseed oil fob Dutch Mill RSO_midpoint,Feedstocks,RSO fob Dutch Mill,1555.5
18/08/2022,RED SAF (sustainable aviation fuel) fob ARA range USD/t_midpoint,,,3558.67
18/08/2022,Soybean oil Argentina waterborne fob upriver USD/t month_midpoint,,,1312.85
18/08/2022,Soybean oil Argentina waterborne fob upriver USD/t month_midpoint_calc,Feedstocks,SBO fob Argentina,1172.41683
18/08/2022,Tallow (categories 1 & 2) fca northwest Europe EUR/t_midpoint,Feedstocks,Tallow Cat 1&2,1275
18/08/2022,UCO (used cooking oil) cif ARA USD/t_midpoint,Feedstocks,UCO cif ARA,1428.571429
18/08/2022,UCO (used cooking oil) fob ARA_midpoint,Feedstocks,UCO fob ARA,1497.064579
18/08/2022,UCO (used cooking oil) fob China_midpoint,Feedstocks,UCO fob China,1125.244618
18/08/2022,UCO (used cooking oil) RED bulk China fob_midpoint,Feedstocks,UCO bulk fob China,1272.015656
19/08/2022,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1829.745597
19/08/2022,Biodiesel Palm OME RED ARA range barge fob_midpoint,Biodiesel,PME fob ARA,1810.176125
19/08/2022,Biodiesel Rapeseed OME RED ARA range barge fob_midpoint,Biodiesel,RME fob ARA,2395.303327
19/08/2022,Biodiesel SME Argentina waterborne fob upriver_midpoint,Biodiesel,SME fob Argentina,1803.033268
19/08/2022,Biodiesel tallow OME RED ARA range barge fob_midpoint,Biodiesel,TME fob ARA,2219.011742
19/08/2022,Biodiesel UCOME (used cooking oil) RED ARA range barge fob_midpoint,Biodiesel,UCOME fob ARA,2267.935421
19/08/2022,Biodiesel UCOME (used cooking oil) RED bulk China fob_midpoint,Biodiesel,UCOME bulk fob China,1614.481409
19/08/2022,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo_diff high,Feedstock Diff,Biofuel soybean oil Argentina vs CBOT waterborne fob San Lorenzo prompt diff high,-97.07436399
